id,movie_id,genre_id
5339,746,18
5340,746,36
5341,77866,53
5342,77866,28
5343,77866,18
5344,77866,80
5345,9416,28
5346,9416,12
5347,9416,35
5348,7345,18
5349,14317,16
5350,14317,12
5351,14317,10751
5352,20694,16
5353,20694,10751
5354,12277,28
5355,12277,35
5356,9779,18
5357,9779,35
5358,2140,28
5359,2140,80
5360,2140,53
5361,12620,10749
5362,12620,35
5363,14177,35
5364,14177,10749
5365,198185,18
5366,227156,18
5367,227156,878
5368,10735,35
5369,11351,27
5370,11351,53
5371,10030,35
5372,10030,18
5373,10030,10749
5374,10623,28
5375,10623,80
5376,10623,18
5377,590,18
5378,9655,35
5379,9655,18
5380,9655,10751
5381,9655,10749
5382,1268,10751
5383,1268,35
5384,11237,12
5385,11237,28
5386,11237,27
5387,11237,878
5388,11237,53
5389,190955,53
5390,190955,80
5391,190955,18
5392,5123,18
5393,4518,18
5394,4518,36
5395,11932,27
5396,11932,35
5397,11165,36
5398,11165,28
5399,11165,18
5400,11165,12
5401,11165,10752
5402,6116,12
5403,6116,14
5404,6116,18
5405,6116,35
5406,6116,10402
5407,57431,35
5408,21724,28
5409,21724,35
5410,21724,10402
5411,278,18
5412,278,80
5413,9290,12
5414,9290,35
5415,11543,35
5416,284536,53
5417,284536,80
5418,284536,18
5419,152737,35
5420,152737,18
5421,13374,18
5422,13374,35
5423,13374,10751
5424,8976,35
5425,319888,35
5426,319888,18
5427,319888,36
5428,9469,18
5429,1909,10749
5430,1909,18
5431,1909,35
5432,22971,18
5433,22971,10749
5434,22971,10752
5435,34813,28
5436,34813,12
5437,34813,80
5438,34813,9648
5439,34813,53
5440,46261,14
5441,46261,27
5442,46261,53
5443,10431,28
5444,10431,53
5445,10431,80
5446,8051,35
5447,8051,18
5448,8051,10749
5449,9352,35
5450,10167,80
5451,10167,28
5452,10167,53
5453,18147,35
5454,18147,10751
5455,17170,18
5456,18975,16
5457,18975,10751
5458,18975,14
5459,15487,18
5460,15487,10751
5461,22825,53
5462,22825,878
5463,11152,18
5464,11152,27
5465,1831,35
5466,43931,18
5467,43931,27
5468,43931,9648
5469,43931,53
5470,10591,35
5471,10861,28
5472,10861,12
5473,10861,53
5474,12770,28
5475,12770,35
5476,12770,18
5477,276907,80
5478,276907,53
5479,10074,28
5480,10074,35
5481,65055,27
5482,65055,53
5483,10397,18
5484,200505,18
5485,11954,14
5486,11954,27
5487,11954,878
5488,11954,53
5489,60309,80
5490,60309,18
5491,60309,36
5492,9787,18
5493,293646,18
5494,293646,36
5495,6978,28
5496,6978,12
5497,6978,35
5498,6978,14
5499,133698,35
5500,133698,10749
5501,59440,28
5502,59440,18
5503,1770,18
5504,1770,53
5505,10655,10752
5506,10655,18
5507,10655,36
5508,8988,18
5509,8988,10752
5510,15992,18
5511,15992,9648
5512,15992,53
5513,17707,18
5514,17707,53
5515,77883,27
5516,77883,53
5517,40001,35
5518,40001,10749
5519,40001,18
5520,64639,18
5521,64639,53
5522,9903,35
5523,9903,18
5524,21338,28
5525,21338,80
5526,21338,53
5527,20766,12
5528,20766,18
5529,24264,28
5530,24264,12
5531,24264,35
5532,24264,14
5533,24264,878
5534,19803,28
5535,19803,35
5536,20309,35
5537,20309,10749
5538,9912,18
5539,9067,28
5540,9067,35
5541,9067,14
5542,9067,878
5543,27360,35
5544,27360,80
5545,8338,18
5546,8338,9648
5547,8338,878
5548,8338,53
5549,168705,28
5550,168705,12
5551,168705,14
5552,168705,27
5553,72113,35
5554,72113,18
5555,9729,18
5556,9729,9648
5557,9729,53
5558,94352,14
5559,94352,10751
5560,22256,18
5561,12404,35
5562,12404,18
5563,12404,10749
5564,152742,18
5565,152742,10749
5566,152742,80
5567,152742,9648
5568,11699,18
5569,11699,80
5570,49953,16
5571,49953,10751
5572,48034,35
5573,48034,18
5574,39845,18
5575,25353,10751
5576,25353,12
5577,25353,16
5578,36696,10751
5579,36696,16
5580,109091,53
5581,109091,80
5582,109091,18
5583,38543,10749
5584,38543,12
5585,38543,28
5586,38543,36
5587,33157,36
5588,33157,28
5589,33157,18
5590,290864,80
5591,290864,28
5592,290864,53
5593,242166,28
5594,242166,53
5595,859,18
5596,859,10749
5597,83770,12
5598,83770,18
5599,168,878
5600,168,12
5601,1246,18
5602,4233,27
5603,4233,9648
5604,174751,28
5605,174751,18
5606,174751,37
5607,184098,35
5608,184098,10749
5609,2069,35
5610,2069,80
5611,1788,18
5612,1788,10751
5613,1788,10402
5614,1788,10749
5615,11635,35
5616,177,35
5617,177,18
5618,3600,27
5619,3600,9648
5620,3600,53
5621,2621,10749
5622,2621,35
5623,2621,18
5624,10358,35
5625,10480,35
5626,10480,80
5627,10480,53
5628,10313,35
5629,10313,10752
5630,18828,12
5631,18828,18
5632,18828,28
5633,18828,35
5634,18828,10749
5635,3558,18
5636,13476,35
5637,13476,10749
5638,10208,14
5639,10208,35
5640,10208,878
5641,10208,10751
5642,24961,12
5643,24961,10751
5644,24961,14
5645,24961,10402
5646,20697,28
5647,20697,35
5648,20697,18
5649,20761,35
5650,20761,18
5651,70868,10749
5652,70868,35
5653,43593,35
5654,43593,27
5655,6478,18
5656,6478,10402
5657,40688,16
5658,40688,35
5659,40688,10751
5660,26672,12
5661,26672,14
5662,26672,16
5663,26672,878
5664,26672,10751
5665,45881,10749
5666,45881,18
5667,41283,80
5668,41283,18
5669,41283,28
5670,41283,53
5671,4935,14
5672,4935,16
5673,4935,12
5674,19908,35
5675,19908,27
5676,10663,35
5677,1891,12
5678,1891,28
5679,1891,878
5680,9737,28
5681,9737,35
5682,9737,80
5683,9737,53
5684,37137,35
5685,37137,80
5686,9532,27
5687,10316,18
5688,2787,53
5689,2787,878
5690,2787,28
5691,12658,35
5692,12658,10749
5693,152601,10749
5694,152601,878
5695,152601,18
5696,10866,9648
5697,10866,53
5698,10866,18
5699,227707,14
5700,227707,12
5701,227707,10751
5702,21349,18
5703,21349,35
5704,21349,10749
5705,19150,28
5706,19150,35
5707,70435,28
5708,70435,53
5709,580,12
5710,580,53
5711,9819,18
5712,13579,18
5713,13579,10751
5714,20024,18
5715,2453,28
5716,2453,53
5717,6973,36
5718,6973,18
5719,6973,53
5720,6973,80
5721,6973,9648
5722,11156,18
5723,11156,36
5724,354110,37
5725,354110,18
5726,22215,18
5727,22215,35
5728,22215,10749
5729,11632,18
5730,11632,10749
5731,30596,18
5732,30596,28
5733,30596,36
5734,3021,27
5735,3021,53
5736,957,35
5737,957,878
5738,256917,10752
5739,256917,18
5740,251,14
5741,251,18
5742,251,53
5743,251,9648
5744,251,10749
5745,544,10749
5746,544,35
5747,11395,14
5748,11395,18
5749,11395,35
5750,11395,10751
5751,14635,18
5752,14635,10751
5753,13680,35
5754,13680,10751
5755,688,18
5756,688,10749
5757,11090,28
5758,11090,35
5759,783,18
5760,783,36
5761,228194,18
5762,1642,80
5763,1642,18
5764,1642,9648
5765,1642,53
5766,1642,28
5767,10950,18
5768,235260,18
5769,277,14
5770,277,28
5771,277,53
5772,8999,18
5773,8999,53
5774,11323,18
5775,11323,35
5776,11323,80
5777,10445,18
5778,10445,10749
5779,11453,35
5780,146239,35
5781,205588,53
5782,10878,35
5783,10878,80
5784,10878,10749
5785,82650,35
5786,82650,10751
5787,10279,53
5788,10279,18
5789,10279,80
5790,10279,10749
5791,2294,35
5792,2176,18
5793,2176,53
5794,270487,35
5795,270487,18
5796,270487,9648
5797,19366,35
5798,19366,10402
5799,204082,28
5800,204082,53
5801,24100,10751
5802,24100,27
5803,1599,35
5804,1599,10749
5805,5550,28
5806,5550,12
5807,5550,80
5808,5550,878
5809,5550,53
5810,30379,28
5811,30379,878
5812,30379,53
5813,42586,18
5814,42586,35
5815,42586,53
5816,42586,10402
5817,42586,10749
5818,17709,35
5819,17709,10751
5820,17709,10749
5821,287948,53
5822,287948,28
5823,287948,80
5824,7548,18
5825,7548,10749
5826,9075,18
5827,9075,53
5828,9075,10752
5829,11661,10749
5830,11661,18
5831,11661,36
5832,11661,10752
5833,11661,10402
5834,109513,28
5835,109513,35
5836,109513,10749
5837,12085,28
5838,12085,35
5839,12085,80
5840,204922,9648
5841,204922,53
5842,38985,28
5843,38985,53
5844,38985,12
5845,44113,18
5846,21494,10749
5847,21494,18
5848,21494,35
5849,164457,53
5850,164457,18
5851,164457,80
5852,4566,18
5853,4566,9648
5854,4566,80
5855,17795,35
5856,17795,18
5857,1073,18
5858,1073,53
5859,1073,9648
5860,153158,16
5861,153158,12
5862,153158,10749
5863,81836,10749
5864,81836,35
5865,10724,878
5866,10724,28
5867,10724,12
5868,10724,53
5869,9473,16
5870,9473,35
5871,9473,10402
5872,2196,35
5873,2196,18
5874,1499,28
5875,1499,12
5876,1499,35
5877,1499,10751
5878,1499,14
5879,1499,878
5880,20857,35
5881,20857,10749
5882,82693,18
5883,82693,35
5884,82693,10749
5885,1646,80
5886,1646,18
5887,44944,18
5888,4108,28
5889,4108,80
5890,4108,53
5891,8456,18
5892,8456,28
5893,7341,27
5894,7341,53
5895,7341,878
5896,19255,18
5897,19255,35
5898,19255,10749
5899,10187,18
5900,10187,35
5901,31005,10749
5902,31005,18
5903,49517,18
5904,49517,53
5905,49517,9648
5906,44857,18
5907,44857,35
5908,44857,10749
5909,50780,18
5910,16363,35
5911,1946,28
5912,1946,53
5913,1946,878
5914,1946,27
5915,85,12
5916,85,28
5917,772,35
5918,772,10751
5919,772,12
5920,772,80
5921,840,878
5922,840,18
5923,9682,27
5924,9682,53
5925,96,28
5926,96,35
5927,96,80
5928,10678,35
5929,274,80
5930,274,18
5931,274,53
5932,8872,10402
5933,8872,35
5934,16290,35
5935,16290,99
5936,16290,28
5937,579,27
5938,579,53
5939,14405,12
5940,14405,35
5941,14405,10751
5942,138843,27
5943,138843,53
5944,11637,12
5945,11637,35
5946,11637,10751
5947,11637,10749
5948,226486,35
5949,1584,35
5950,1584,10402
5951,9312,28
5952,9312,14
5953,12153,35
5954,65057,35
5955,65057,18
5956,8326,12
5957,8326,10751
5958,8326,18
5959,8326,35
5960,35690,18
5961,35690,10751
5962,35690,10749
5963,76203,18
5964,76203,36
5965,13497,18
5966,13497,10749
5967,13497,35
5968,13497,10402
5969,35688,35
5970,35688,10749
5971,162,14
5972,162,18
5973,162,10749
5974,296096,18
5975,296096,10749
5976,103370,18
5977,103370,35
5978,103370,80
5979,1051,28
5980,1051,80
5981,1051,53
5982,376659,35
5983,10073,35
5984,16690,12
5985,16690,14
5986,16690,16
5987,16690,10751
5988,273895,36
5989,273895,18
5990,14873,10751
5991,14873,16
5992,14873,12
5993,8968,53
5994,8968,27
5995,8968,18
5996,8968,9648
5997,9963,53
5998,9963,18
5999,9963,9648
6000,15655,16
6001,15655,10751
6002,21208,27
6003,21208,53
6004,21208,9648
6005,272878,12
6006,272878,18
6007,272878,10751
6008,9760,28
6009,9760,12
6010,9760,35
6011,314365,18
6012,314365,53
6013,314365,36
6014,13279,18
6015,13279,80
6016,13279,53
6017,1975,27
6018,1975,53
6019,33644,35
6020,33644,18
6021,33644,10749
6022,1649,12
6023,1649,35
6024,1649,10751
6025,1649,14
6026,1649,878
6027,9895,35
6028,9895,18
6029,9895,10749
6030,9895,53
6031,9570,12
6032,9570,10751
6033,9570,878
6034,9570,28
6035,27579,80
6036,27579,18
6037,27579,53
6038,16052,18
6039,40264,27
6040,40264,35
6041,1164,18
6042,239678,18
6043,239678,35
6044,14359,18
6045,14359,9648
6046,3989,10402
6047,3989,12
6048,3989,16
6049,3989,28
6050,3989,35
6051,76617,27
6052,76617,53
6053,1710,18
6054,1710,53
6055,4258,35
6056,20391,18
6057,20391,28
6058,20391,35
6059,20391,37
6060,20391,10402
6061,10139,36
6062,10139,18
6063,335778,28
6064,9645,27
6065,9645,9648
6066,9645,53
6067,55465,35
6068,617,80
6069,617,18
6070,617,9648
6071,19904,27
6072,19904,53
6073,19904,9648
6074,48289,18
6075,48289,53
6076,243,35
6077,243,18
6078,243,10749
6079,243,10402
6080,6933,27
6081,6933,9648
6082,6933,53
6083,17182,18
6084,17182,53
6085,8848,53
6086,8848,80
6087,8848,18
6088,38,878
6089,38,18
6090,38,10749
6091,38303,35
6092,38303,10749
6093,1266,28
6094,1266,80
6095,1266,18
6096,1266,53
6097,107985,35
6098,107985,28
6099,107985,878
6100,14043,28
6101,14043,12
6102,14043,80
6103,14043,10751
6104,14043,9648
6105,14043,53
6106,19901,14
6107,19901,27
6108,19901,28
6109,19901,53
6110,19901,878
6111,34016,35
6112,34016,10749
6113,59860,12
6114,59860,35
6115,59860,10749
6116,10069,27
6117,10069,53
6118,9588,10749
6119,9588,28
6120,9588,12
6121,9588,37
6122,9588,18
6123,12819,10751
6124,12819,16
6125,9954,28
6126,9954,12
6127,9954,14
6128,9954,27
6129,9954,878
6130,9954,53
6131,10115,35
6132,10115,18
6133,25132,35
6134,25132,10751
6135,577,14
6136,577,18
6137,577,35
6138,577,53
6139,328387,9648
6140,328387,12
6141,328387,80
6142,12690,18
6143,12690,37
6144,12690,80
6145,9945,28
6146,9945,18
6147,9945,14
6148,9945,27
6149,9945,53
6150,539,18
6151,539,27
6152,539,53
6153,13596,10749
6154,13596,35
6155,226857,18
6156,226857,10749
6157,13159,35
6158,13159,18
6159,13159,10749
6160,47941,35
6161,526,12
6162,526,18
6163,526,14
6164,526,10749
6165,22796,35
6166,22796,18
6167,22796,10751
6168,2355,18
6169,5915,12
6170,5915,18
6171,9842,35
6172,9842,18
6173,9842,10749
6174,61012,53
6175,61012,27
6176,61012,9648
6177,755,27
6178,755,28
6179,755,53
6180,755,80
6181,13682,16
6182,13682,10751
6183,9089,35
6184,9089,18
6185,9089,10749
6186,9470,28
6187,9470,35
6188,9470,80
6189,9470,14
6190,18357,12
6191,18357,35
6192,18357,10751
6193,7979,18
6194,470,18
6195,470,80
6196,470,53
6197,15644,28
6198,15644,18
6199,15644,53
6200,9582,35
6201,9582,10749
6202,10642,18
6203,10642,35
6204,10642,10749
6205,10642,10751
6206,22074,99
6207,2428,18
6208,2428,36
6209,290751,80
6210,290751,18
6211,290751,9648
6212,13805,28
6213,13805,35
6214,4597,28
6215,4597,80
6216,4597,18
6217,4597,53
6218,9414,35
6219,9414,53
6220,9414,80
6221,9414,28
6222,63492,35
6223,63492,10749
6224,81796,28
6225,81796,53
6226,81796,878
6227,10710,35
6228,15092,28
6229,15092,53
6230,15092,80
6231,11382,28
6232,11382,35
6233,11382,53
6234,15005,18
6235,8198,18
6236,8198,28
6237,8198,53
6238,8198,10749
6239,6963,35
6240,6963,18
6241,15070,28
6242,15070,12
6243,15070,18
6244,15070,53
6245,12797,35
6246,12797,14
6247,12797,10749
6248,17134,28
6249,17134,12
6250,17134,18
6251,17134,53
6252,41402,18
6253,41402,27
6254,41402,9648
6255,18885,12
6256,18885,28
6257,18885,35
6258,18885,10751
6259,4953,18
6260,4953,35
6261,10773,35
6262,10773,18
6263,146198,28
6264,146198,53
6265,2639,35
6266,2639,18
6267,10563,35
6268,10563,10749
6269,295964,18
6270,5971,35
6271,5971,80
6272,5971,18
6273,9716,10402
6274,9716,35
6275,9716,10749
6276,11835,28
6277,11835,80
6278,11835,18
6279,11835,53
6280,26171,18
6281,31117,35
6282,31117,10751
6283,9074,28
6284,9074,35
6285,9074,80
6286,14396,28
6287,14396,35
6288,14396,80
6289,15673,35
6290,42618,35
6291,42618,18
6292,42618,10402
6293,42618,10749
6294,171274,35
6295,171274,10749
6296,171274,80
6297,171274,18
6298,171274,9648
6299,24432,10751
6300,109417,10402
6301,109417,18
6302,13948,35
6303,13948,14
6304,106747,28
6305,106747,80
6306,106747,53
6307,10929,27
6308,14220,35
6309,46435,35
6310,46435,18
6311,46435,10402
6312,256962,35
6313,256962,18
6314,256962,10752
6315,48231,18
6316,48231,53
6317,3509,16
6318,3509,878
6319,3509,53
6320,82684,18
6321,12142,28
6322,12142,14
6323,12142,27
6324,12142,53
6325,23367,35
6326,23367,18
6327,23367,10751
6328,23367,10402
6329,10740,18
6330,10740,9648
6331,10740,53
6332,241239,80
6333,241239,18
6334,241239,53
6335,14582,18
6336,14582,10749
6337,14582,10752
6338,14582,36
6339,14914,18
6340,3902,18
6341,3902,10402
6342,77948,28
6343,77948,53
6344,21755,12
6345,21755,35
6346,21755,18
6347,21755,10749
6348,4960,18
6349,128,12
6350,128,14
6351,128,16
6352,14652,35
6353,14652,18
6354,14652,10769
6355,40932,35
6356,40932,10402
6357,16608,28
6358,16608,12
6359,16608,80
6360,16608,18
6361,16608,53
6362,16608,37
6363,334531,18
6364,32316,35
6365,7299,28
6366,7299,878
6367,7299,53
6368,13405,18
6369,13405,10752
6370,19457,18
6371,19457,28
6372,19457,53
6373,19457,80
6374,112937,10751
6375,314385,18
6376,314385,10749
6377,8953,16
6378,8953,14
6379,8953,878
6380,29078,18
6381,46503,18
6382,46503,9648
6383,46503,53
6384,46503,80
6385,46503,10749
6386,10448,12
6387,13688,35
6388,13688,18
6389,13688,10751
6390,13688,14
6391,13688,878
6392,10353,35
6393,10353,14
6394,43935,28
6395,43935,35
6396,43935,27
6397,43935,9648
6398,43935,878
6399,43935,53
6400,11458,18
6401,11458,53
6402,44638,18
6403,44638,14
6404,241257,27
6405,241257,9648
6406,241257,53
6407,14538,28
6408,14538,36
6409,14538,18
6410,13250,80
6411,13250,18
6412,13250,53
6413,133931,35
6414,133931,16
6415,133931,12
6416,133931,10751
6417,280871,18
6418,280871,36
6419,239897,16
6420,184341,18
6421,334074,53
6422,199373,53
6423,199373,80
6424,14202,18
6425,14202,10749
6426,6968,28
6427,6968,80
6428,6968,18
6429,6968,36
6430,6968,53
6431,581,12
6432,581,18
6433,581,37
6434,52449,35
6435,12150,18
6436,12150,80
6437,12150,9648
6438,11247,35
6439,4232,80
6440,4232,27
6441,4232,9648
6442,9378,27
6443,9378,53
6444,694,27
6445,694,53
6446,105,12
6447,105,35
6448,105,878
6449,105,10751
6450,11377,27
6451,11377,9648
6452,11377,53
6453,26367,18
6454,26367,35
6455,385383,28
6456,385383,18
6457,41210,35
6458,41210,10749
6459,41210,18
6460,12090,35
6461,62630,18
6462,62630,28
6463,62630,53
6464,62630,80
6465,62630,10752
6466,16110,16
6467,16110,18
6468,16110,10751
6469,16110,878
6470,29427,9648
6471,29427,27
6472,29427,28
6473,129,14
6474,129,12
6475,129,16
6476,129,10751
6477,244114,28
6478,244114,80
6479,2669,28
6480,2669,18
6481,2669,36
6482,203833,18
6483,13523,35
6484,13523,12
6485,13523,10749
6486,25195,10749
6487,25195,35
6488,17277,18
6489,17277,36
6490,50725,35
6491,50725,18
6492,50725,10749
6493,82631,18
6494,73191,10751
6495,73191,14
6496,73191,10402
6497,22479,53
6498,22479,18
6499,22479,10402
6500,22479,80
6501,340611,18
6502,10065,27
6503,10065,53
6504,10065,18
6505,2757,35
6506,2757,80
6507,2757,18
6508,11683,27
6509,244339,28
6510,1878,12
6511,1878,18
6512,1878,35
6513,23082,35
6514,23082,10749
6515,23082,14
6516,195589,35
6517,854,10749
6518,854,35
6519,854,80
6520,854,14
6521,2280,14
6522,2280,18
6523,2280,35
6524,2280,10749
6525,2280,10751
6526,496,35
6527,8835,35
6528,157,878
6529,157,28
6530,157,12
6531,157,53
6532,8643,80
6533,8643,18
6534,8643,27
6535,8643,53
6536,10402,35
6537,218043,53
6538,218043,28
6539,218043,878
6540,9043,35
6541,9043,18
6542,9043,10749
6543,21301,35
6544,21301,18
6545,10147,18
6546,10147,35
6547,10147,80
6548,816,878
6549,816,35
6550,816,80
6551,302688,10749
6552,302688,35
6553,302688,10751
6554,60307,10751
6555,60307,35
6556,106,878
6557,106,28
6558,106,12
6559,106,53
6560,279,18
6561,279,36
6562,279,10402
6563,8617,80
6564,8617,27
6565,10625,35
6566,10934,35
6567,10934,18
6568,10934,10749
6569,5279,18
6570,5279,9648
6571,5279,53
6572,10013,35
6573,10013,18
6574,10013,14
6575,10013,10749
6576,194662,18
6577,194662,35
6578,160588,35
6579,160588,18
6580,9829,18
6581,9829,36
6582,9829,80
6583,9829,53
6584,9829,28
6585,10028,10749
6586,10028,10402
6587,10028,10751
6588,10535,28
6589,10535,35
6590,790,27
6591,43959,28
6592,43959,18
6593,10364,10752
6594,10364,35
6595,10364,18
6596,16991,35
6597,16991,80
6598,16991,18
6599,9610,12
6600,9610,14
6601,9610,28
6602,1578,18
6603,25643,18
6604,25643,10749
6605,11904,28
6606,11904,12
6607,11904,80
6608,11904,18
6609,11904,10751
6610,11904,9648
6611,11904,53
6612,28665,10402
6613,28665,35
6614,28665,18
6615,28665,10749
6616,44115,12
6617,44115,18
6618,44115,53
6619,10569,28
6620,10569,35
6621,10569,80
6622,10560,18
6623,10560,10402
6624,333348,35
6625,333348,10751
6626,20483,10751
6627,20483,28
6628,20483,12
6629,11457,18
6630,321697,18
6631,321697,36
6632,19840,35
6633,19840,10749
6634,22327,18
6635,22327,35
6636,22327,10749
6637,38665,28
6638,38665,12
6639,38665,10749
6640,38665,37
6641,2575,18
6642,2575,53
6643,11644,18
6644,11644,9648
6645,11644,53
6646,146227,28
6647,146227,80
6648,68924,18
6649,253235,35
6650,253235,18
6651,253235,10749
6652,22102,12
6653,22102,35
6654,22102,10751
6655,18701,35
6656,18701,18
6657,18701,10749
6658,10068,18
6659,10068,10749
6660,848,14
6661,36811,18
6662,36811,10749
6663,522,35
6664,522,18
6665,522,36
6666,130150,18
6667,12246,36
6668,13809,28
6669,13809,80
6670,13809,53
6671,27380,12
6672,27380,28
6673,27380,878
6674,10549,18
6675,33870,18
6676,33870,10749
6677,245703,12
6678,245703,18
6679,245703,878
6680,10739,35
6681,10739,10749
6682,127560,18
6683,127560,36
6684,37903,80
6685,37903,18
6686,37903,9648
6687,396152,27
6688,10017,10749
6689,10017,878
6690,10017,27
6691,10017,28
6692,10017,80
6693,11468,18
6694,11468,9648
6695,11468,53
6696,193613,10402
6697,17436,18
6698,43434,80
6699,43434,18
6700,43434,53
6701,43434,36
6702,31166,53
6703,31166,18
6704,69848,37
6705,69848,28
6706,69848,18
6707,69848,36
6708,8408,27
6709,8408,878
6710,332411,28
6711,332411,80
6712,332411,18
6713,332411,53
6714,9389,28
6715,9389,16
6716,9389,878
6717,9626,12
6718,9626,14
6719,9626,28
6720,75638,53
6721,8363,35
6722,15670,35
6723,15670,80
6724,15670,18
6725,290555,27
6726,290555,28
6727,8328,10402
6728,8328,18
6729,8328,10749
6730,10982,16
6731,10982,35
6732,10982,10751
6733,205,18
6734,205,36
6735,205,10752
6736,1620,28
6737,1620,80
6738,1620,18
6739,1620,53
6740,175541,18
6741,175541,10402
6742,241254,53
6743,241254,28
6744,31932,53
6745,1933,27
6746,1933,18
6747,1933,9648
6748,1933,53
6749,679,27
6750,679,28
6751,679,53
6752,679,878
6753,11113,18
6754,11113,10751
6755,11113,10402
6756,11113,10749
6757,3597,27
6758,3597,53
6759,3597,9648
6760,193893,35
6761,9675,35
6762,9675,18
6763,9675,10749
6764,9988,35
6765,948,27
6766,948,53
6767,21765,35
6768,21765,10751
6769,21765,878
6770,146304,35
6771,7516,28
6772,7516,35
6773,7516,80
6774,7516,53
6775,41439,27
6776,41439,80
6777,2752,35
6778,2752,10749
6779,9429,35
6780,38117,18
6781,38117,14
6782,38117,10749
6783,9792,27
6784,9792,53
6785,13778,35
6786,228203,18
6787,41382,35
6788,13960,18
6789,114150,35
6790,114150,10402
6791,114150,10749
6792,26602,18
6793,26602,35
6794,26602,10749
6795,10223,18
6796,10223,80
6797,10223,53
6798,16028,27
6799,16028,53
6800,15639,35
6801,16112,10751
6802,26390,80
6803,26390,18
6804,26390,53
6805,27759,28
6806,27759,18
6807,27759,36
6808,109428,27
6809,23049,35
6810,23049,10749
6811,9310,35
6812,9310,18
6813,9310,10751
6814,11411,28
6815,11411,12
6816,11411,878
6817,16988,18
6818,7304,28
6819,7304,80
6820,7304,18
6821,7304,53
6822,24747,18
6823,58048,12
6824,1491,14
6825,1491,18
6826,1491,53
6827,1491,10749
6828,2989,12
6829,2989,53
6830,10629,18
6831,10629,80
6832,10629,53
6833,255343,53
6834,255343,10749
6835,4723,28
6836,4723,12
6837,4723,35
6838,4723,18
6839,4723,878
6840,4723,53
6841,10800,16
6842,10800,10751
6843,25763,28
6844,25763,12
6845,25763,878
6846,79694,27
6847,79694,53
6848,4032,35
6849,4032,18
6850,4032,10751
6851,18615,18
6852,18615,9648
6853,18615,10749
6854,10673,80
6855,10673,18
6856,4584,18
6857,4584,10749
6858,2977,18
6859,2977,10749
6860,10760,35
6861,11093,18
6862,207,18
6863,8467,35
6864,639,35
6865,639,10749
6866,639,18
6867,24226,18
6868,9285,35
6869,9285,12
6870,14709,35
6871,14709,18
6872,14709,10749
6873,74643,18
6874,74643,35
6875,74643,10749
6876,13788,27
6877,13788,53
6878,13788,9648
6879,83666,35
6880,83666,18
6881,83666,10749
6882,10781,27
6883,318850,18
6884,13908,35
6885,13908,10751
6886,1417,14
6887,1417,18
6888,1417,10752
6889,39180,28
6890,39180,35
6891,39180,10751
6892,16161,80
6893,16161,18
6894,16161,10749
6895,49950,53
6896,49950,18
6897,49950,27
6898,10956,9648
6899,10956,12
6900,10956,35
6901,10956,10749
6902,10956,18
6903,9594,53
6904,9594,28
6905,9594,80
6906,9594,18
6907,4638,80
6908,4638,28
6909,4638,35
6910,13972,35
6911,13972,18
6912,13972,10749
6913,5038,18
6914,5038,10749
6915,13491,28
6916,13491,12
6917,13491,18
6918,13491,10749
6919,10571,35
6920,10571,18
6921,10571,10749
6922,10994,18
6923,19994,35
6924,19994,27
6925,25166,35
6926,25166,80
6927,25166,9648
6928,30890,35
6929,30890,18
6930,23169,18
6931,23169,10749
6932,17403,18
6933,17403,35
6934,17403,10749
6935,12120,35
6936,12120,878
6937,9800,18
6938,1090,53
6939,1090,878
6940,1090,9648
6941,18475,35
6942,18475,18
6943,40160,28
6944,40160,878
6945,40160,53
6946,18074,35
6947,18074,18
6948,18074,10402
6949,9689,35
6950,9689,18
6951,9781,35
6952,9781,10402
6953,8009,12
6954,8009,28
6955,8009,14
6956,3877,18
6957,8854,878
6958,8854,28
6959,8854,12
6960,152599,18
6961,152599,10749
6962,18840,18
6963,18840,36
6964,18840,10751
6965,18840,10749
6966,68727,53
6967,68727,80
6968,68727,18
6969,68727,9648
6970,12657,10749
6971,12657,35
6972,8265,35
6973,12410,18
6974,34647,14
6975,34647,18
6976,73935,35
6977,73935,10749
6978,73935,27
6979,28178,18
6980,28178,10751
6981,185567,80
6982,185567,18
6983,185567,53
6984,264656,37
6985,264656,18
6986,35696,35
6987,35696,18
6988,16351,10752
6989,16351,18
6990,38717,28
6991,38717,12
6992,38717,18
6993,18777,9648
6994,18777,80
6995,18777,18
6996,18777,53
6997,2110,18
6998,2110,28
6999,2110,35
7000,9035,35
7001,9035,27
7002,9035,878
7003,90,28
7004,90,35
7005,90,80
7006,771,35
7007,771,10751
7008,12154,10751
7009,12154,35
7010,12154,18
7011,9576,35
7012,9576,10749
7013,744,28
7014,744,10749
7015,744,10752
7016,146,12
7017,146,18
7018,146,28
7019,146,10749
7020,14,18
7021,45269,18
7022,45269,36
7023,9493,35
7024,22556,18
7025,22556,10749
7026,873,18
7027,33196,28
7028,33196,12
7029,33196,18
7030,33196,53
7031,205596,36
7032,205596,18
7033,205596,53
7034,205596,10752
7035,10765,35
7036,16769,18
7037,16769,10402
7038,33217,35
7039,33217,10751
7040,132232,27
7041,11153,35
7042,11153,12
7043,11153,10749
7044,208134,35
7045,1165,18
7046,4011,14
7047,4011,35
7048,17202,35
7049,17202,18
7050,9587,18
7051,9587,10749
7052,65086,18
7053,65086,27
7054,65086,53
7055,10053,27
7056,10053,53
7057,11870,35
7058,11870,10751
7059,11778,18
7060,11778,10752
7061,586,35
7062,586,18
7063,18736,10751
