id,from_movie_id,to_movie_id,sim_cos
39006,33157,228194,0.060726456
39007,33157,10761,0.060495324
39008,33157,5038,0.057749677
39009,33157,40807,0.056319065
39010,33196,80278,0.10483554
39011,33196,118957,0.1035344
39012,33196,291,0.08796798
39013,33196,8656,0.08350576
39014,33196,10253,0.08001516
39015,33196,13805,0.0756632
39016,33196,503,0.07120147
39017,33196,44040,0.070479535
39018,33430,15487,0.13241233
39019,33430,5971,0.08659427
39020,33430,453,0.07447931
39021,33430,65203,0.07166425
39022,33430,296098,0.066843286
39023,33430,80468,0.065181695
39024,33430,23988,0.060955707
39025,33430,3021,0.060206722
39026,334527,2428,0.16786344
39027,334527,14181,0.1343072
39028,334527,256092,0.13340418
39029,334527,203,0.12749286
39030,334527,50839,0.0917861
39031,334527,6073,0.08938091
39032,334527,139715,0.08416309
39033,334527,7501,0.0839001
39034,33511,249164,0.15791596
39035,33511,40769,0.13872743
39036,33511,30867,0.12670474
39037,33511,45145,0.12660074
39038,33511,279,0.11782307
39039,33511,86829,0.109435685
39040,33511,2148,0.10442582
39041,33511,167073,0.10170699
39042,335244,1091,0.15722863
39043,335244,435,0.11968362
39044,335244,370662,0.09947582
39045,335244,356483,0.09425821
39046,335244,347969,0.08355914
39047,335244,10658,0.07966291
39048,335244,91314,0.07573698
39049,335244,119450,0.07217219
39050,33542,10279,0.15882716
39051,33542,10718,0.11286782
39052,33542,2280,0.104004756
39053,33542,13201,0.10268432
39054,33542,2907,0.09974314
39055,33542,62835,0.098806866
39056,33542,299145,0.09398163
39057,33542,290864,0.093540795
39058,335866,13785,0.10013456
39059,335866,192141,0.09060404
39060,335866,8452,0.0894091
39061,335866,150211,0.08684873
39062,335866,238636,0.08613553
39063,335866,389,0.086001694
39064,335866,11313,0.08473667
39065,335866,13689,0.0815941
39066,340816,44040,0.22501314
39067,340816,287903,0.16807418
39068,340816,10147,0.1463765
39069,340816,62215,0.13336839
39070,340816,9656,0.11741992
39071,340816,49852,0.11400523
39072,340816,11395,0.110330656
39073,340816,13187,0.10844418
39074,342521,7516,0.1348952
39075,342521,627,0.1263116
39076,342521,9737,0.12278842
39077,342521,13184,0.12190566
39078,342521,264999,0.12025821
39079,342521,90,0.11531002
39080,342521,25066,0.11509726
39081,342521,26039,0.11319297
39082,34314,813,0.12640144
39083,34314,12596,0.09232364
39084,34314,211557,0.08826106
39085,34314,11460,0.0840275
39086,34314,8976,0.07956775
39087,34314,744,0.078786924
39088,34314,9621,0.07763071
39089,34314,225574,0.076998435
39090,343409,67911,0.13777885
39091,343409,39210,0.12471001
39092,343409,227975,0.11823937
39093,343409,262500,0.118109286
39094,343409,103731,0.110599704
39095,343409,184345,0.10554519
39096,343409,9027,0.100995325
39097,343409,10218,0.09809749
39098,345003,72086,0.21631618
39099,345003,50698,0.15459098
39100,345003,11298,0.15128757
39101,345003,19803,0.1456672
39102,345003,136400,0.1103896
39103,345003,257088,0.10949329
39104,345003,48289,0.106984444
39105,345003,11565,0.10434808
39106,34563,72766,0.17923458
39107,34563,2018,0.15626118
39108,34563,10521,0.14415587
39109,34563,84174,0.14389004
39110,34563,480,0.12635046
39111,34563,3933,0.119330645
39112,34563,62215,0.11617359
39113,34563,15624,0.11400375
39114,34584,2309,0.2087901
39115,34584,127867,0.1257551
39116,34584,98369,0.122107714
39117,34584,20504,0.11949427
39118,34584,45132,0.11786883
39119,34584,2255,0.11597524
39120,34584,14517,0.11596206
39121,34584,309809,0.11334208
39122,34851,16866,0.22343157
39123,34851,440,0.19558896
39124,34851,87421,0.15152417
39125,34851,50321,0.15110235
39126,34851,19995,0.15089485
39127,34851,9982,0.14912197
39128,34851,7453,0.14696781
39129,34851,299687,0.14592652
39130,351819,10642,0.1313635
39131,351819,10771,0.12960671
39132,351819,60421,0.12340289
39133,351819,139038,0.105590895
39134,351819,5822,0.10405757
39135,351819,86331,0.10068312
39136,351819,113947,0.0957838
39137,351819,345,0.0912634
39138,352978,1587,0.17455423
39139,352978,8292,0.16930017
39140,352978,164457,0.1624765
39141,352978,1273,0.15910181
39142,352978,12877,0.15178722
39143,352978,250066,0.15143819
39144,352978,177572,0.13936277
39145,352978,1997,0.1384362
39146,356841,137347,0.12037289
39147,356841,67373,0.120107606
39148,356841,10569,0.108692825
39149,356841,146198,0.093288526
39150,356841,75656,0.09233901
39151,356841,250066,0.091999866
39152,356841,19366,0.09198052
39153,356841,31640,0.079824574
39154,35689,57022,0.14872994
39155,35689,239571,0.14669254
39156,35689,11358,0.14463848
39157,35689,205587,0.11988955
39158,35689,14976,0.11451326
39159,35689,57157,0.11407565
39160,35689,43931,0.11231825
39161,35689,90414,0.11132107
39162,357837,1788,0.21803242
39163,357837,85446,0.19731447
39164,357837,26837,0.18600906
39165,357837,60463,0.1757956
39166,357837,12763,0.16011038
39167,357837,2287,0.14898084
39168,357837,535,0.1392447
39169,357837,157293,0.12751967
39170,3587,11096,0.13718157
39171,3587,124459,0.12999098
39172,3587,19724,0.121791415
39173,3587,257445,0.120830104
39174,3587,180383,0.11597497
39175,3587,15699,0.11498965
39176,3587,10202,0.11234993
39177,3587,68728,0.09978419
39178,3594,3021,0.11463555
39179,3594,28902,0.098987706
39180,3594,5,0.09498928
39181,3594,1273,0.09343348
39182,3594,34584,0.09238691
39183,3594,176077,0.09096221
39184,3594,274,0.083018325
39185,3594,622,0.07994141
39186,3604,62215,0.17273103
39187,3604,193,0.12693535
39188,3604,55420,0.124765866
39189,3604,16866,0.122789964
39190,3604,192577,0.12093391
39191,3604,11056,0.11572476
39192,3604,9425,0.11325858
39193,3604,38319,0.10941238
39194,36046,14631,0.11677037
39195,36046,69668,0.087751
39196,36046,15489,0.07413037
39197,36046,16358,0.07308337
39198,36046,2024,0.06568508
39199,36046,2832,0.06508099
39200,36046,8141,0.06292311
39201,36046,65,0.061728872
39202,361159,75674,0.19858097
39203,361159,3512,0.1555718
39204,361159,4421,0.13761497
39205,361159,190859,0.12923141
39206,361159,193756,0.12086687
39207,361159,139715,0.11349788
39208,361159,106845,0.1118615
39209,361159,37694,0.10623114
39210,3635,913,0.17012839
39211,3635,245700,0.13766398
39212,3635,210860,0.13548064
39213,3635,73873,0.12122706
39214,3635,50014,0.113995396
39215,3635,14976,0.093369186
39216,3635,120467,0.09051591
39217,3635,235271,0.08682667
39218,36351,78307,0.17393938
39219,36351,627,0.1341062
39220,36351,1051,0.13052626
39221,36351,10060,0.10420392
39222,36351,25636,0.10210363
39223,36351,192210,0.09986435
39224,36351,138832,0.09555679
39225,36351,1900,0.09346473
39226,3638,295964,0.16844264
39227,3638,2062,0.15767285
39228,3638,16172,0.12918459
39229,3638,31175,0.12463477
39230,3638,1550,0.115573294
39231,3638,47502,0.101964094
39232,3638,44835,0.10026813
39233,3638,11232,0.09064668
39234,364083,102362,0.09652522
39235,364083,157547,0.07188949
39236,364083,11377,0.07060954
39237,364083,44214,0.0630874
39238,364083,769,0.059995186
39239,364083,12877,0.056718804
39240,364083,67660,0.056291297
39241,364083,436,0.0522619
39242,36557,1950,0.18999639
39243,36557,10764,0.15271288
39244,36557,524,0.14732906
39245,36557,36670,0.13515462
39246,36557,709,0.11995271
39247,36557,206647,0.11619443
39248,36557,146238,0.11447978
39249,36557,646,0.102406606
39250,36584,17379,0.084862135
39251,36584,820,0.0630354
39252,36584,8834,0.06285349
39253,36584,225574,0.05703891
39254,36584,11374,0.055362195
39255,36584,238603,0.054976635
39256,36584,152532,0.05275937
39257,36584,309809,0.051961575
39258,36586,36648,0.32893863
39259,36586,36647,0.27899712
39260,36586,12158,0.17841513
39261,36586,168705,0.16248667
39262,36586,50620,0.16077119
39263,36586,9945,0.15654187
39264,36586,24100,0.1509333
39265,36586,41402,0.14854042
39266,3683,1251,0.2585805
39267,3683,18712,0.14130922
39268,3683,12100,0.0852752
39269,3683,8741,0.08357795
39270,3683,37694,0.08064812
39271,3683,10105,0.073370546
39272,3683,857,0.07303707
39273,3683,228150,0.068014495
39274,37028,58595,0.14026546
39275,37028,3060,0.11904938
39276,37028,9664,0.10439329
39277,37028,19187,0.10072455
39278,37028,2312,0.08964218
39279,37028,12155,0.088632114
39280,37028,9833,0.08318056
39281,37028,14517,0.081050776
39282,37495,13250,0.0763689
39283,37495,629,0.07309394
39284,37495,55567,0.07282915
39285,37495,9625,0.069391385
39286,37495,36643,0.06351666
39287,37495,9662,0.061899565
39288,37495,9443,0.061573826
39289,37495,153397,0.058990344
39290,37532,10183,0.15279482
39291,37532,125123,0.1285725
39292,37532,272726,0.11581275
39293,37532,9104,0.09431592
39294,37532,107846,0.091838405
39295,37532,27374,0.09181232
39296,37532,184341,0.08685685
39297,37532,31005,0.08458616
39298,375950,10312,0.13476501
39299,375950,10052,0.12733881
39300,375950,11306,0.09813668
39301,375950,8649,0.09283848
39302,375950,11588,0.088993646
39303,375950,11058,0.087341174
39304,375950,28211,0.085414976
39305,375950,287524,0.085220695
39306,37686,3482,0.113058984
39307,37686,22007,0.10161693
39308,37686,6623,0.10146567
39309,37686,50837,0.10001941
39310,37686,44754,0.0955487
39311,37686,118612,0.08695864
39312,37686,5503,0.08236708
39313,37686,82654,0.08124012
39314,37735,13523,0.1617082
39315,37735,239571,0.15512583
39316,37735,10092,0.1509582
39317,37735,232679,0.14876246
39318,37735,57214,0.14445046
39319,37735,10625,0.143869
39320,37735,8669,0.13988474
39321,37735,139715,0.13706458
39322,37737,180383,0.17796914
39323,37737,198062,0.097549245
39324,37737,32657,0.091726966
39325,37737,258755,0.08020512
39326,37737,13053,0.07377898
39327,37737,14351,0.06910399
39328,37737,1391,0.068602115
39329,37737,37786,0.06764294
39330,37821,10428,0.12821908
39331,37821,13051,0.12449249
39332,37821,27582,0.11371074
39333,37821,253450,0.113647155
39334,37821,186,0.11086586
39335,37821,11775,0.10770303
39336,37821,24206,0.10603557
39337,37821,50456,0.105636396
39338,378237,72571,0.121675104
39339,378237,220488,0.09989935
39340,378237,10152,0.09710636
39341,378237,13448,0.08167185
39342,378237,12437,0.071947195
39343,378237,10781,0.06111698
39344,378237,250546,0.060166776
39345,378237,13475,0.0591992
39346,38007,82696,0.1301686
39347,38007,12220,0.12763418
39348,38007,40247,0.101185165
39349,38007,13689,0.09545777
39350,38007,297621,0.09434911
39351,38007,84174,0.086358555
39352,38007,2359,0.08515756
39353,38007,11467,0.0839096
39354,380097,4107,0.102792375
39355,380097,273895,0.09857038
39356,380097,5822,0.09669502
39357,380097,39833,0.09021556
39358,380097,37786,0.07969812
39359,380097,41894,0.07673663
39360,380097,426469,0.07542981
39361,380097,23655,0.07405923
39362,380733,39254,0.09523727
39363,380733,254904,0.08400503
39364,380733,13680,0.083145894
39365,380733,14034,0.079150036
39366,380733,1578,0.074419625
39367,380733,11354,0.07407752
39368,380733,13279,0.07406389
39369,380733,10550,0.07242666
39370,38093,2300,0.20480625
39371,38093,84318,0.13292693
39372,38093,13260,0.124774545
39373,38093,35696,0.124364056
39374,38093,9469,0.120618485
39375,38093,11823,0.112606935
39376,38093,9918,0.11176077
39377,38093,40807,0.10003267
39378,38358,25983,0.15834565
39379,38358,146203,0.1334535
39380,38358,2895,0.123741835
39381,38358,202604,0.11790444
39382,38358,2675,0.111038595
39383,38358,76487,0.10453749
39384,38358,23827,0.10085992
39385,38358,805,0.09322942
39386,38717,49787,0.12182956
39387,38717,7873,0.10756017
39388,38717,2770,0.0846944
39389,38717,387,0.0839445
39390,38717,921,0.077711955
39391,38717,9360,0.07676248
39392,38717,2133,0.07009384
39393,38717,568,0.07008716
39394,38780,278316,0.10462068
39395,38780,71859,0.09830576
39396,38780,913,0.085228264
39397,38780,345,0.08415331
39398,38780,1649,0.07488526
39399,38780,1648,0.07461379
39400,38780,24,0.07445025
39401,38780,210860,0.074156195
39402,38843,45153,0.21614769
39403,38843,8272,0.18990228
39404,38843,11446,0.15903701
39405,38843,47607,0.15403846
39406,38843,9819,0.14663263
39407,38843,82505,0.14401461
39408,38843,6557,0.14380771
39409,38843,10683,0.14286838
39410,38970,59860,0.14895564
39411,38970,67660,0.08207413
39412,38970,11374,0.08040167
39413,38970,1722,0.07663763
39414,38970,223,0.07556067
39415,38970,6016,0.07524335
39416,38970,299245,0.069085404
39417,38970,321,0.068724886
39418,38985,36643,0.16486259
39419,38985,55604,0.16038555
39420,38985,9624,0.1271812
39421,38985,8810,0.1236736
39422,38985,2636,0.09793145
39423,38985,13518,0.09298065
39424,38985,312113,0.0910114
39425,38985,299552,0.08774502
39426,39053,244534,0.15248045
39427,39053,76996,0.084100924
39428,39053,35689,0.08068928
39429,39053,5759,0.07483584
39430,39053,62630,0.072489016
39431,39053,10030,0.07201815
39432,39053,11812,0.07186396
39433,39053,10025,0.07167957
39434,392,82505,0.16261873
39435,392,118,0.16154495
39436,392,1443,0.12180202
39437,392,11631,0.114824474
39438,392,10075,0.113736644
39439,392,252,0.11140024
39440,392,1547,0.09723171
39441,392,103731,0.093761936
39442,39437,340611,0.09707743
39443,39437,17768,0.09660354
39444,39437,805,0.09341826
39445,39437,28902,0.091044374
39446,39437,25066,0.08660565
39447,39437,593,0.078833796
39448,39437,24071,0.076827675
39449,39437,129,0.07568896
39450,39486,547,0.08738593
39451,39486,90414,0.078994505
39452,39486,280391,0.07645534
39453,39486,688,0.06614624
39454,39486,223485,0.06312197
39455,39486,12920,0.061527647
39456,39486,2023,0.060671378
39457,39486,217708,0.055644557
39458,395,440,0.1819369
39459,395,106,0.14154887
39460,395,1091,0.13909642
39461,395,34851,0.1369937
39462,395,19995,0.117680505
39463,395,1272,0.1120651
39464,395,679,0.10231092
39465,395,11260,0.10118107
39466,39845,10400,0.15263052
39467,39845,680,0.1383853
39468,39845,51384,0.11394228
39469,39845,45380,0.1060101
39470,39845,9362,0.10295936
39471,39845,126186,0.10277934
39472,39845,70,0.09624555
39473,39845,522,0.09084017
39474,3989,5125,0.09088535
39475,3989,19803,0.089814916
39476,3989,18925,0.07953797
39477,3989,109417,0.07330097
39478,3989,1852,0.07181227
39479,3989,298,0.06977352
39480,3989,19585,0.069710284
39481,3989,95,0.06955628
39482,400,2001,0.14337488
39483,400,10154,0.12382789
39484,400,319,0.116628185
39485,400,524,0.11246275
39486,400,769,0.10284401
39487,400,54054,0.10221572
39488,400,9923,0.10148227
39489,400,241766,0.09576734
39490,40001,22007,0.14548883
39491,40001,3482,0.1402545
39492,40001,6623,0.12549444
39493,40001,110415,0.117585056
39494,40001,157841,0.10461528
39495,40001,2155,0.09846888
39496,40001,15673,0.09373718
39497,40001,10017,0.09079884
39498,4012,33667,0.22833934
39499,4012,203833,0.18952948
39500,4012,2290,0.18789804
39501,4012,1637,0.1746025
39502,4012,403,0.17349154
39503,4012,16869,0.1471801
39504,4012,11622,0.14675815
39505,4012,340611,0.14334635
39506,40688,57201,0.1757741
39507,40688,329,0.16972682
39508,40688,155,0.13931647
39509,40688,9208,0.13638392
39510,40688,49026,0.13614704
39511,40688,2055,0.13531162
39512,40688,364,0.12563084
39513,40688,10782,0.11366713
39514,40807,222935,0.13729398
39515,40807,9819,0.12735863
39516,40807,167,0.117525354
39517,40807,41630,0.11064373
39518,40807,4970,0.10804493
39519,40807,12220,0.10623804
39520,40807,35691,0.10229387
39521,40807,38093,0.10003267
39522,40880,278316,0.05026932
39523,40880,792,0.045465373
39524,40880,394047,0.044307157
39525,40880,49950,0.043280788
39526,40880,374461,0.042695284
39527,40880,28089,0.041847426
39528,40880,41630,0.041642297
39529,40880,1651,0.03970652
39530,40920,29963,0.11582347
39531,40920,14976,0.11316043
39532,40920,22597,0.10954833
39533,40920,6537,0.10549557
39534,40920,9656,0.101906136
39535,40920,10762,0.09604034
39536,40920,11697,0.091614805
39537,40920,16727,0.089483574
39538,411,2454,0.26190305
39539,411,630,0.110815234
39540,411,10140,0.108858496
39541,411,11359,0.09617288
39542,411,879,0.09148073
39543,411,2270,0.08559552
39544,411,14517,0.08224482
39545,411,853,0.07991746
39546,41144,10743,0.24035592
39547,41144,22897,0.21131518
39548,41144,8456,0.2067495
39549,41144,14396,0.1350856
39550,41144,10017,0.12359109
39551,41144,329540,0.117616415
39552,41144,29731,0.11571923
39553,41144,4967,0.10958475
39554,41317,18840,0.0927343
39555,41317,1985,0.084986314
39556,41317,137955,0.082100436
39557,41317,29262,0.0805077
39558,41317,84892,0.079554796
39559,41317,241254,0.07852989
39560,41317,1956,0.07796369
39561,41317,245846,0.07459215
39562,41469,98369,0.15725066
39563,41469,37903,0.15418077
39564,41469,38033,0.14341868
39565,41469,5854,0.08930485
39566,41469,14057,0.085350946
39567,41469,30309,0.08476464
39568,41469,314385,0.082910195
39569,41469,34592,0.080753386
39570,41479,68412,0.13456514
39571,41479,13551,0.12510386
39572,41479,11153,0.11729238
39573,41479,10944,0.10746889
39574,41479,805,0.107381456
39575,41479,16358,0.103696056
39576,41479,2069,0.0988897
39577,41479,30082,0.09531928
39578,41508,424,0.112413466
39579,41508,259943,0.110360496
39580,41508,14574,0.08872148
39581,41508,227306,0.08685484
39582,41508,72431,0.08065904
39583,41508,256962,0.07299286
39584,41508,12412,0.0721126
39585,41508,853,0.071423054
39586,417859,809,0.09516495
39587,417859,44115,0.08231951
39588,417859,12637,0.0741617
39589,417859,2309,0.067264296
39590,417859,58574,0.06308666
39591,417859,228970,0.05781495
39592,417859,4512,0.05742711
39593,417859,11697,0.0561521
39594,41823,16096,0.0800829
39595,41823,426067,0.07405338
39596,41823,10705,0.062484834
39597,41823,262500,0.062447466
39598,41823,9954,0.058023654
39599,41823,365222,0.057522055
39600,41823,866,0.056245703
39601,41823,244403,0.05523933
39602,41894,87826,0.12307403
39603,41894,12621,0.11949689
39604,41894,76487,0.1083415
39605,41894,39833,0.10353848
39606,41894,7214,0.098588705
39607,41894,1646,0.09643437
39608,41894,2253,0.09284646
39609,41894,283708,0.08396653
39610,4233,41446,0.114213206
39611,4233,37964,0.11150037
39612,4233,1934,0.09631046
39613,4233,11545,0.0934973
39614,4233,10760,0.08415248
39615,4233,76996,0.08093828
39616,4233,10642,0.0750577
39617,4233,19153,0.07502205
39618,4234,283384,0.09960248
39619,4234,11683,0.08791276
39620,4234,41446,0.08531421
39621,4234,9533,0.0843924
39622,4234,71859,0.08031946
39623,4234,4232,0.07341336
39624,4234,508,0.07307012
39625,4234,9731,0.07271848
39626,4251,7504,0.102310896
39627,4251,11036,0.1001434
39628,4251,5123,0.09150772
39629,4251,688,0.0910294
39630,4251,10362,0.0893083
39631,4251,11889,0.08618021
39632,4251,844,0.0789079
39633,4251,11208,0.07827937
39634,42586,153397,0.109282985
39635,42586,203801,0.09985248
39636,42586,9978,0.093905695
39637,42586,11665,0.0868958
39638,42586,56288,0.0727131
39639,42586,296098,0.06691729
39640,42586,540,0.06569789
39641,42586,38223,0.06320307
39642,42807,10569,0.18781102
39643,42807,1969,0.16699916
39644,42807,507,0.16063158
39645,42807,250066,0.1551692
39646,42807,137347,0.1418235
39647,42807,12247,0.124376394
39648,42807,14729,0.123475984
39649,42807,755,0.11091797
39650,431,254024,0.11337275
39651,431,5925,0.10205326
39652,431,198663,0.094494365
39653,431,2832,0.09166534
39654,431,71688,0.09000686
39655,431,473,0.08938119
39656,431,44040,0.081667885
39657,431,89,0.081497215
39658,43213,11371,0.16929376
39659,43213,366967,0.15297759
39660,43213,64807,0.12160973
39661,43213,19150,0.12055062
39662,43213,69668,0.117761746
39663,43213,33,0.10714771
39664,43213,250066,0.08857352
39665,43213,37786,0.08744246
39666,43266,42345,0.17324303
39667,43266,293646,0.13120747
39668,43266,16769,0.11327444
39669,43266,20391,0.100776054
39670,43266,283445,0.09198746
39671,43266,2675,0.090827994
39672,43266,8869,0.088371955
39673,43266,8879,0.08540655
39674,43434,9882,0.09035637
39675,43434,9884,0.07953796
39676,43434,2026,0.077494
39677,43434,4349,0.07583073
39678,43434,201088,0.067115456
39679,43434,303858,0.06363798
39680,43434,112430,0.06316472
39681,43434,49026,0.062094398
39682,435,950,0.24634475
39683,435,1781,0.17635913
39684,435,356483,0.17385317
39685,435,370662,0.13067171
39686,435,57800,0.1200988
39687,435,335244,0.11968362
39688,435,9955,0.110228434
39689,435,1091,0.09863235
39690,43595,2001,0.12087649
39691,43595,17926,0.11524008
39692,43595,51820,0.09850838
39693,43595,11692,0.094856516
39694,43595,180296,0.0895754
39695,43595,703,0.08732907
39696,43595,86812,0.08335145
39697,43595,9700,0.07698572
39698,43630,19995,0.0
39699,43630,285,0.0
39700,43630,206647,0.0
39701,43630,49026,0.0
39702,43630,49529,0.0
39703,43630,559,0.0
39704,43630,38757,0.0
39705,43630,99861,0.0
39706,43630,767,0.0
39707,43630,209112,0.0
39708,43630,1452,0.0
39709,43630,10764,0.0
39710,43630,58,0.0
39711,43630,57201,0.0
39712,43630,49521,0.0
39713,43630,2454,0.0
39714,43630,24428,0.0
39715,43630,1865,0.0
39716,43630,41154,0.0
39717,43630,122917,0.0
39718,43630,1930,0.0
39719,43630,20662,0.0
39720,43630,57158,0.0
39721,43630,2268,0.0
39722,43630,254,0.0
39723,43630,597,0.0
39724,43630,271110,0.0
39725,43630,44833,0.0
39726,43630,135397,0.0
39727,43630,37724,0.0
39728,43630,558,0.0
39729,43630,68721,0.0
39730,43630,12155,0.0
39731,43630,36668,0.0
39732,43630,62211,0.0
39733,43630,8373,0.0
39734,43630,91314,0.0
39735,43630,68728,0.0
39736,43630,102382,0.0
39737,43630,20526,0.0
39738,43630,49013,0.0
39739,43630,44912,0.0
39740,43630,10193,0.0
39741,43630,534,0.0
39742,43630,168259,0.0
39743,43630,72190,0.0
39744,43630,127585,0.0
39745,43630,54138,0.0
39746,43630,81005,0.0
39747,43630,64682,0.0
39748,43630,9543,0.0
39749,43630,68726,0.0
39750,43630,38356,0.0
39751,43630,217,0.0
39752,43630,105864,0.0
39753,43630,62177,0.0
39754,43630,188927,0.0
39755,43630,10681,0.0
39756,43630,5174,0.0
39757,43630,14161,0.0
39758,43630,17979,0.0
39759,43630,76757,0.0
39760,43630,258489,0.0
39761,43630,411,0.0
39762,43630,246655,0.0
39763,43630,155,0.0
39764,43630,14160,0.0
39765,43630,15512,0.0
39766,43630,1726,0.0
39767,43630,44826,0.0
39768,43630,8487,0.0
39769,43630,1735,0.0
39770,43630,297761,0.0
39771,43630,2698,0.0
39772,43630,137113,0.0
39773,43630,9804,0.0
39774,43630,14869,0.0
39775,43630,150540,0.0
39776,43630,278927,0.0
39777,43630,10138,0.0
39778,43630,58595,0.0
39779,43630,102651,0.0
39780,43630,119450,0.0
39781,43630,79698,0.0
39782,43630,64686,0.0
39783,43630,100402,0.0
39784,43630,10192,0.0
39785,43630,158852,0.0
39786,43630,177572,0.0
39787,43630,82690,0.0
39788,43630,5255,0.0
39789,43630,47933,0.0
39790,43630,10191,0.0
39791,43630,296,0.0
39792,43630,118340,0.0
39793,43630,157336,0.0
39794,43630,27205,0.0
39795,43630,315011,0.0
39796,43630,49051,0.0
39797,43630,9799,0.0
39798,43630,4922,0.0
39799,43630,49538,0.0
39800,43630,131634,0.0
39801,43630,27022,0.0
39802,43630,503,0.0
39803,43630,241259,0.0
39804,43630,810,0.0
39805,43630,68735,0.0
39806,43630,87101,0.0
39807,43630,10140,0.0
39808,43630,676,0.0
39809,43630,1858,0.0
39810,43630,1966,0.0
39811,43630,675,0.0
39812,43630,674,0.0
39813,43630,8960,0.0
39814,43630,6479,0.0
39815,43630,118,0.0
39816,43630,2062,0.0
39817,43630,272,0.0
39818,43630,10527,0.0
39819,43630,18360,0.0
39820,43630,2080,0.0
39821,43630,605,0.0
39822,43630,109445,0.0
39823,43630,604,0.0
39824,43630,76338,0.0
39825,43630,76341,0.0
39826,43630,13448,0.0
39827,43630,10195,0.0
39828,43630,13053,0.0
39829,43630,19585,0.0
39830,43630,57165,0.0
39831,43630,62213,0.0
39832,43630,177677,0.0
39833,43630,7978,0.0
39834,43630,5559,0.0
39835,43630,49444,0.0
39836,43630,10196,0.0
39837,43630,956,0.0
39838,43630,117251,0.0
39839,43630,50321,0.0
39840,43630,11619,0.0
39841,43630,266647,0.0
39842,43630,82703,0.0
39843,43630,652,0.0
39844,43630,80321,0.0
39845,43630,36669,0.0
39846,43630,43074,0.0
39847,43630,95,0.0
39848,43630,608,0.0
39849,43630,2310,0.0
39850,43630,140300,0.0
39851,43630,56292,0.0
39852,43630,81188,0.0
39853,43630,7552,0.0
39854,43630,616,0.0
39855,43630,147441,0.0
39856,43630,13475,0.0
39857,43630,557,0.0
39858,43630,82702,0.0
39859,43630,205584,0.0
39860,43630,10048,0.0
39861,43630,13183,0.0
39862,43630,944,0.0
39863,43630,1927,0.0
39864,43630,72559,0.0
39865,43630,7364,0.0
39866,43630,2114,0.0
39867,43630,1771,0.0
39868,43630,36643,0.0
39869,43630,8619,0.0
39870,43630,50620,0.0
39871,43630,65759,0.0
39872,43630,1724,0.0
39873,43630,267935,0.0
39874,43630,281957,0.0
39875,43630,77950,0.0
39876,43630,44896,0.0
39877,43630,270946,0.0
39878,43630,2503,0.0
39879,43630,9502,0.0
39880,43630,102899,0.0
39881,43630,101299,0.0
39882,43630,228161,0.0
39883,43630,74,0.0
39884,43630,8961,0.0
39885,43630,417859,0.0
39886,43630,27576,0.0
39887,43630,86834,0.0
39888,43630,17578,0.0
39889,43630,673,0.0
39890,43630,6972,0.0
39891,43630,82700,0.0
39892,43630,10567,0.0
39893,43630,181533,0.0
39894,43630,38055,0.0
39895,43630,671,0.0
39896,43630,49524,0.0
39897,43630,22,0.0
39898,43630,131631,0.0
39899,43630,591,0.0
39900,43630,172385,0.0
39901,43630,36658,0.0
39902,43630,51497,0.0
39903,43630,58574,0.0
39904,43630,18823,0.0
39905,43630,861,0.0
39906,43630,1911,0.0
39907,43630,49040,0.0
39908,43630,415,0.0
39909,43630,8871,0.0
39910,43630,435,0.0
39911,43630,955,0.0
39912,43630,2133,0.0
39913,43630,1979,0.0
39914,43630,87827,0.0
39915,43630,1250,0.0
39916,43630,324668,0.0
39917,43630,9471,0.0
39918,43630,70981,0.0
39919,43630,10996,0.0
39920,43630,68724,0.0
39921,43630,2789,0.0
39922,43630,97020,0.0
39923,43630,7459,0.0
39924,43630,42888,0.0
39925,43630,37834,0.0
39926,43630,75612,0.0
39927,43630,1895,0.0
39928,43630,1894,0.0
39929,43630,585,0.0
39930,43630,76170,0.0
39931,43630,1893,0.0
39932,43630,49519,0.0
39933,43630,2395,0.0
39934,43630,12100,0.0
39935,43630,290595,0.0
39936,43630,98566,0.0
39937,43630,49047,0.0
39938,43630,9619,0.0
39939,43630,308531,0.0
39940,43630,166424,0.0
39941,43630,1593,0.0
39942,43630,254128,0.0
39943,43630,714,0.0
39944,43630,2024,0.0
39945,43630,163,0.0
39946,43630,787,0.0
39947,43630,262500,0.0
39948,43630,2567,0.0
39949,43630,38745,0.0
39950,43630,40805,0.0
39951,43630,53182,0.0
39952,43630,41513,0.0
39953,43630,13700,0.0
39954,43630,262504,0.0
39955,43630,39254,0.0
39956,43630,77931,0.0
39957,43630,1639,0.0
39958,43630,80274,0.0
39959,43630,1571,0.0
39960,43630,120,0.0
39961,43630,10204,0.0
39962,43630,8489,0.0
39963,43630,10588,0.0
39964,43630,2048,0.0
39965,43630,1495,0.0
39966,43630,10137,0.0
39967,43630,10198,0.0
39968,43630,286217,0.0
39969,43630,1635,0.0
39970,43630,24113,0.0
39971,43630,9679,0.0
39972,43630,98,0.0
39973,43630,180,0.0
39974,43630,672,0.0
39975,43630,36557,0.0
39976,43630,869,0.0
39977,43630,280,0.0
39978,43630,11322,0.0
39979,43630,4982,0.0
39980,43630,36955,0.0
39981,43630,18487,0.0
39982,43630,39451,0.0
39983,43630,27581,0.0
39984,43630,9268,0.0
39985,43630,68718,0.0
39986,43630,10545,0.0
39987,43630,11688,0.0
